number;id;xscales;yscales
368;abe3cb85342357c089e378b60d62cf00;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.09540470328963176,0.14069515047400907,0.21186891040338593,0.2953855878182624,0.3779937007403821,0.44925749712989105,0.5021831108866842,0.532720676101857
369;f8b2db07b050187937ea01cf558b5b98;0.7465409019272581,0.72044633154626,0.6760852452176556,0.6180246470429537,0.5530119231700809,0.489655270606609,0.4374482072960577,0.40504642260412116;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
370;a8af18fde9dd1afe29a3638e34be4033;0.25345909807274175,0.2795536684537399,0.32391475478234444,0.3819753529570462,0.44698807682991903,0.5103447293933908,0.5625517927039423,0.5949535773958787;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
371;9b7da83c9efe1c32908a87067fc80397;0.9615963855421686,0.9615963855421686,0.9615963855421686,0.9615963855421686,0.9615963855421686,0.9615963855421686,0.9615963855421686,0.9615963855421686;0.5708777010705336,0.545022804208654,0.4970860231179569,0.42541320259547494,0.3300647431158403,0.21696373465432073,0.10377840392613365,0.02179498862070257
372;ad613f4fe5b8138fcdd238f5dff8d78f;0.6283852238098359,0.6142746623487698,0.5898556264335062,0.5570484147228835,0.5191228306558631,0.48089330216192244,0.4484031459157139,0.4277711757858056;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
373;f59014bd9089b3e4ee15b18ed97a6f26;0.3716147761901641,0.3857253376512301,0.41014437356649375,0.4429515852771164,0.48087716934413693,0.5191066978380775,0.5515968540842859,0.5722288242141943;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
374;51ef73ed53df9a2ff4df64d32cbb4a3e;0.4718260325278609,0.4484905196619083,0.40575963550598376,0.34313527358500084,0.2620915919649851,0.1691648739374225,0.07947592664377119,0.0164788017405962;0.4909321014997151,0.4909321014997151,0.4909321014997151,0.4909321014997151,0.4909321014997151,0.4909321014997151,0.4909321014997151,0.4909321014997151
375;f18c746b880496e82a1013a7f6cc3f5b;0.20417246864687438,0.18606180876617337,0.1565024034675825,0.11998791005498487,0.08176622577438136,0.04696828027111935,0.019947868460134986,0.0038747700591896367;0.5639645797414888,0.5639645797414888,0.5639645797414888,0.5639645797414888,0.5639645797414888,0.5639645797414888,0.5639645797414888,0.5639645797414888
376;82ef68a5a1793c1f1f44cb45d886c1a2;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.9680396138789824,0.9440335799976705,0.9065507838184157,0.8629416789581287,0.8201990443450818,0.7836353391107919,0.7566637686417104,0.7411719025867903
377;e758a07840ecab4a24a93390ef25dced;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.03196038612101747,0.0559664200023294,0.09344921618158424,0.13705832104187132,0.17980095565491805,0.21636466088920805,0.24333623135828955,0.25882809741320967
378;7efcb0d3ee57c095d22e7bdeec65dc89;0.6086383100590159,0.5847736992979186,0.5397132290618405,0.47029582782089496,0.37393632612702327,0.25325161488764797,0.1249245576614651,0.026844161163727353;0.7455076668048071,0.7455076668048071,0.7455076668048071,0.7455076668048071,0.7455076668048071,0.7455076668048071,0.7455076668048071,0.7455076668048071
379;275fcd56d38f5c559bc02355e2e120dc;0.7828531271960645,0.7828531271960645,0.7828531271960645,0.7828531271960645,0.7828531271960645,0.7828531271960645,0.7828531271960645,0.7828531271960645;0.5302286670891364,0.4889790635552507,0.41949009421366384,0.3297316073614581,0.23079264074630723,0.1359295484686886,0.0588885426826602,0.011576928100831102
380;b6b9a4a6c27117a07fd5ecadeb4d2c85;0.9827155840280188,0.9735504136231269,0.9551170188180321,0.9234293848895023,0.8712653873720343,0.7875407804407009,0.6640187914568138,0.5303605485474842;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
381;909598c8c843760fed4521b080a7943d;0.017284415971981028,0.026449586376873137,0.04488298118196778,0.07657061511049751,0.12873461262796557,0.21245921955929906,0.33598120854318625,0.4696394514525159;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
382;2ca230252596298a33f44336e6e0be61;0.2975291572936858,0.2844406900817747,0.2648852360168337,0.24338837367686897,0.22352108735956247,0.20739560972089985,0.19597985117097386,0.18959777720333051;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
383;ee17e6ebf62e65b4db22e2e893880a7b;0.7024708427063143,0.7155593099182253,0.7351147639831662,0.756611626323131,0.7764789126404374,0.7926043902791001,0.804020148829026,0.8104022227966693;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
384;d4f27e9c1db1a71faadecc7c7dabe469;0.004101328778605017,0.0207101572508402,0.04724324194759397,0.07907096493306161,0.1113143279670197,0.1397598673570723,0.16127481650404477,0.17384315451607915;0.32283265147087464,0.32283265147087464,0.32283265147087464,0.32283265147087464,0.32283265147087464,0.32283265147087464,0.32283265147087464,0.32283265147087464
385;605f528e7ce975e3ea4c0930ba03b1a2;0.7645169271722067,0.7645169271722067,0.7645169271722067,0.7645169271722067,0.7645169271722067,0.7645169271722067,0.7645169271722067,0.7645169271722067;0.6686308699203719,0.6449588128185378,0.5997466780654906,0.5287464370439352,0.4273793235042888,0.29558249713501755,0.14916819597755407,0.032628830071936205
386;9b2fa094e36dd4b3a9123c5b61f3ea59;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.4709501254621403,0.4489050587826725,0.41385935630400594,0.37209696892672955,0.3300937393734618,0.2932897574403282,0.26560822346396196,0.24949905302116254
387;3c13c676c5d7ee6b1accbfa59f39532f;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5290498745378596,0.5510949412173274,0.5861406436959941,0.6279030310732704,0.669906260626538,0.7067102425596719,0.734391776536038,0.7505009469788374
388;dc07e241ebc2ec0a6a7bf4cfb66c6221;0.8363860621937463,0.8363860621937463,0.8363860621937463,0.8363860621937463,0.8363860621937463,0.8363860621937463,0.8363860621937463,0.8363860621937463;0.44077948027723435,0.4127444488876959,0.3635135397526456,0.295905418212601,0.21557658396002002,0.13214318576072207,0.05920819108162016,0.011889753476251652
389;f579d70ec321fdd0a8e6a02db1f08d7d;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.543363821022167,0.5124157209642832,0.4681446433453686,0.42201277424726535,0.38156004333570476,0.35015983668491196,0.32866314836517574,0.31689924200687025
390;5d20274c556805d6c30d2681973ebfb2;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.45663617897783293,0.48758427903571666,0.5318553566546314,0.5779872257527346,0.6184399566642951,0.6498401633150879,0.6713368516348241,0.6831007579931297
391;94bbdab16a3ce66dd665a7cef59d6b70;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.682780177567381,0.6326238099350041,0.55284080180008,0.45769005905504523,0.3619061079169766,0.2779087669678417,0.2146885311081279,0.17788074680509514
392;8b36f998100bcc5de8424c1f138603b4;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.31721982243261904,0.3673761900649959,0.4471591981999199,0.5423099409449547,0.6380938920830233,0.7220912330321583,0.7853114688918719,0.8221192531949048
393;66c7c57e47e4c409f58f45a182ac267d;0.024644873010621793,0.11493593690951182,0.2336585792261593,0.34592269234565615,0.4359878966484782,0.5011084550193289,0.5434867316328463,0.5659650376010391;0.7322016243470909,0.7322016243470909,0.7322016243470909,0.7322016243470909,0.7322016243470909,0.7322016243470909,0.7322016243470909,0.7322016243470909
394;0241d33832a6a793ed9772c9a4206431;0.5355636603779247,0.5355636603779247,0.5355636603779247,0.5355636603779247,0.5355636603779247,0.5355636603779247,0.5355636603779247,0.5355636603779247;0.46379784441086774,0.4414902097674643,0.4004756119886108,0.33997571768290635,0.2609836553419031,0.16942633375814933,0.08004665648772825,0.016662995820187827
395;cff9e6b9ca436f050c5859dbca8989c9;0.020826725869541807,0.020826725869541807,0.020826725869541807,0.020826725869541807,0.020826725869541807,0.020826725869541807,0.020826725869541807,0.020826725869541807;0.0002481041903238424,0.0012706959386838892,0.002966231143343557,0.00510738563498712,0.007405877148858231,0.009551314254174126,0.011253179608836416,0.01228084757218534
396;60eaae34083c722203e791ab0c5e2794;0.6903955812213167,0.684064037703756,0.6732570001226139,0.6590294908149636,0.6429855542763698,0.6272343752147613,0.6141682111083113,0.6060190032416243;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
397;f46281bf50d1f2c9378d941171b9286e;0.3096044187786833,0.315935962296244,0.326742999877386,0.34097050918503624,0.3570144457236303,0.3727656247852385,0.38583178889168857,0.3939809967583756;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
398;4edf99fd57aa9b6bce8d459b35bd52eb;0.610775645991888,0.610775645991888,0.610775645991888,0.610775645991888,0.610775645991888,0.610775645991888,0.610775645991888,0.610775645991888;0.015392885497646745,0.07622941322776111,0.16869504564267052,0.27257353991174976,0.37072555769650345,0.45195629077938293,0.5103318694164078,0.5432872789445327
399;d259f4aa299757d9f155d7f000c17020;0.13029559278625502,0.13029559278625502,0.13029559278625502,0.13029559278625502,0.13029559278625502,0.13029559278625502,0.13029559278625502,0.13029559278625502;0.0020603576580045446,0.010485091672141187,0.02421967799975426,0.041158756504410275,0.05885774355484726,0.07494288918723527,0.08741426484938658,0.0948251462743419
400;a1af81ee9ef76545cd29f4644c9127b3;0.8330748225013654,0.8330748225013654,0.8330748225013654,0.8330748225013654,0.8330748225013654,0.8330748225013654,0.8330748225013654,0.8330748225013654;0.5397611425376421,0.5132134889937279,0.4645610207167722,0.39316541803957356,0.30060643557689626,0.19424728970730726,0.091361476709826,0.01895800043824691
401;59321e9318d6886f3c5384ee6ae0e713;0.5354909786527854,0.5147258917305134,0.4762139223192613,0.4186034138434153,0.3419081253730711,0.2508527121880851,0.1596418015430713,0.09352029103675058;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
402;6b003305fcf439a541ce217779f1a75f;0.46450902134721456,0.48527410826948647,0.5237860776807387,0.5813965861565845,0.6580918746269288,0.7491472878119149,0.8403581984569286,0.9064797089632494;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
403;37ace23d6f9c4a1e1a0e50575a323749;0.011126620331330432,0.05498204418691873,0.12127418524595121,0.19522988364162622,0.26460954382288937,0.321665143479137,0.3624661511622402,0.3854260722094311;0.4639230981198466,0.4639230981198466,0.4639230981198466,0.4639230981198466,0.4639230981198466,0.4639230981198466,0.4639230981198466,0.4639230981198466
404;620fd97125206983e4d9fcb07dd9361b;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6530773011704333,0.6291373387619922,0.5901368573979012,0.5420848824966744,0.4919336921180325,0.4464053845287578,0.4111383902555956,0.390195150076798
405;42f8de76517659803802f29d3fab525b;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.3469226988295665,0.3708626612380077,0.40986314260209883,0.45791511750332553,0.5080663078819674,0.5535946154712422,0.5888616097444044,0.6098048499232019
406;74ac3dd5e719467b9dd330423e811806;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6216150860800234,0.6034694144055113,0.5706461403177052,0.5234644716616763,0.4639791983742386,0.39786564342967773,0.33607970479383686,0.29382006035675245
407;21dbe6c0c4a59e84def21ebe4297d7b4;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.37838491391997664,0.3965305855944886,0.42935385968229467,0.47653552833832363,0.5360208016257614,0.6021343565703222,0.6639202952061631,0.7061799396432475
408;209ca57d9e02c54e6e3ed628c79a54b3;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6589994194179065,0.636138711478918,0.5985871586176654,0.5517855808880161,0.5022981948880973,0.4567943873838645,0.42116152563392373,0.3998398256868519
409;06335c72eeef0ee8b3ec58b77a4ce897;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.3410005805820934,0.36386128852108185,0.4014128413823346,0.4482144191119839,0.49770180511190265,0.5432056126161353,0.5788384743660763,0.600160174313148
410;e3edf87bf1d955cd98523cd03b485d40;0.856835606386478,0.856835606386478,0.856835606386478,0.856835606386478,0.856835606386478,0.856835606386478,0.856835606386478,0.856835606386478;0.016487565320946865,0.0810259777616088,0.17724909003205805,0.2827444630775215,0.379982559679911,0.45872374770496177,0.5143683725491026,0.5454413194916256
411;38e6812e69ba8c45e95d14efefc58fec;0.4411086656710997,0.42742390459120694,0.4037787241419753,0.37208478647198595,0.3355509099405203,0.29883742380420725,0.2677246405811292,0.24800959843689285;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
412;4438b57b70e5bbd35336f287b71f4054;0.5588913343289003,0.572576095408793,0.5962212758580246,0.627915213528014,0.6644490900594797,0.7011625761957925,0.7322753594188705,0.751990401563107;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
413;e3cdc815e6281cf7dd9c34a344405639;0.40405874413522697,0.40405874413522697,0.40405874413522697,0.40405874413522697,0.40405874413522697,0.40405874413522697,0.40405874413522697,0.40405874413522697;0.31112608546686277,0.2915723571961124,0.25715862100606673,0.20973936254986467,0.1531569006181591,0.09410856505188744,0.04225572947410878,0.008497168067951028
414;a6ab435c7a4e58e64e938584287bc31d;0.5115432267730827,0.5115432267730827,0.5115432267730827,0.5115432267730827,0.5115432267730827,0.5115432267730827,0.5115432267730827,0.5115432267730827;0.011447328285981561,0.0570007425333393,0.1272018125294254,0.2074878648326436,0.28476641346207415,0.3497920457805676,0.39713367454840004,0.42408953741530064
415;318c7d5a2a814beb9c80e68a4543f140;0.4453438706662831,0.41923093060322214,0.37269852047615354,0.3073513618049291,0.2274510346115827,0.14174667562418083,0.06445057328290262,0.013067895601453182;0.7093486110716214,0.7093486110716214,0.7093486110716214,0.7093486110716214,0.7093486110716214,0.7093486110716214,0.7093486110716214,0.7093486110716214
